,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
104,P-n19-k2,383.4507659974842,212,0.0,"2-opt, exchange, swap-2-2"
105,P-n19-k2,398.7182000783673,212,0.0,"2-opt, exchange, swap-2-2"
106, P-n20-k2,423.43039534414817,220,0.0,"2-opt, exchange, swap-2-2"
107, P-n20-k2,403.5649004104756,220,0.0,"2-opt, exchange, swap-2-2"
108,P-n21-k2,412.8205443439624,211,0.0,"2-opt, exchange, swap-2-2"
109,P-n21-k2,435.6256934325871,211,0.0,"2-opt, exchange, swap-2-2"
110,P-n22-k2,417.18712212749534,216,0.0,"2-opt, exchange, swap-2-2"
111,P-n22-k2,453.67490387594324,216,0.0,"2-opt, exchange, swap-2-2"
112,P-n22-k8,775.1401342956333,603,0.0,"2-opt, exchange, swap-2-2"
113,P-n22-k8,833.2970120803502,603,0.0,"2-opt, exchange, swap-2-2"
114,P-n23-k8,729.0161701379487,554,0.0,"2-opt, exchange, swap-2-2"
115,P-n23-k8,679.7676127255966,554,0.0,"2-opt, exchange, swap-2-2"
116,P-n40-k5.vrp,1130.3106633907764,458,0.0,"2-opt, exchange, swap-2-2"
117,P-n40-k5.vrp,1161.554659543392,458,0.0,"2-opt, exchange, swap-2-2"
118,P-n45-k5,1207.0431925005796,510,0.0,"2-opt, exchange, swap-2-2"
119,P-n45-k5,1394.4777939884393,510,0.0,"2-opt, exchange, swap-2-2"
120,P-n50-k10,1500.6679350430334,696,0.01,"2-opt, exchange, swap-2-2"
121,P-n50-k10,1482.8278647699078,696,0.01,"2-opt, exchange, swap-2-2"
122, P-n50-k7,1422.0610647288308,554,0.0,"2-opt, exchange, swap-2-2"
123, P-n50-k7,1461.0086994283358,554,0.0,"2-opt, exchange, swap-2-2"
124,P-n50-k8,1487.3058036805755,649,0.01,"2-opt, exchange, swap-2-2"
125,P-n50-k8,1456.5997630286402,649,0.01,"2-opt, exchange, swap-2-2"
126,P-n51-k10,1464.6877019713013,745,0.03,"2-opt, exchange, swap-2-2"
127,P-n51-k10,1620.330582002058,745,0.01,"2-opt, exchange, swap-2-2"
128,P-n55-k10,1630.2729079516128,669,0.01,"2-opt, exchange, swap-2-2"
129,P-n55-k10,1720.5190689238407,669,0.01,"2-opt, exchange, swap-2-2"
130,P-n55-k15,1707.5678091450875,856,0.01,"2-opt, exchange, swap-2-2"
131,P-n55-k15,1780.0697779950967,856,0.01,"2-opt, exchange, swap-2-2"
132,P-n55-k7,1566.5155548830246,524,0.0,"2-opt, exchange, swap-2-2"
133,P-n55-k7,1568.0500120593865,524,0.01,"2-opt, exchange, swap-2-2"
134,P-n55-k8,1558.5914317956076,576,0.0,"2-opt, exchange, swap-2-2"
135,P-n55-k8,1582.2992326801966,576,0.0,"2-opt, exchange, swap-2-2"
136,P-n60-k10,1718.537907492666,706,0.01,"2-opt, exchange, swap-2-2"
137,P-n60-k10,1856.6044271061066,706,0.01,"2-opt, exchange, swap-2-2"
138,P-n60-k15,1979.8260504788705,905,0.01,"2-opt, exchange, swap-2-2"
139,P-n60-k15,1968.5462153611209,905,0.01,"2-opt, exchange, swap-2-2"
140,P-n65-k10,2012.0144831578787,792,0.0,"2-opt, exchange, swap-2-2"
141,P-n65-k10,2009.6711639785917,792,0.01,"2-opt, exchange, swap-2-2"
142,P-n70-k10,2260.076306663402,834,0.01,"2-opt, exchange, swap-2-2"
143,P-n70-k10,2284.157264496552,834,0.01,"2-opt, exchange, swap-2-2"
144,P-n76-k4,2392.0352101554668,589,0.01,"2-opt, exchange, swap-2-2"
145,P-n76-k4,2413.884650498616,589,0.01,"2-opt, exchange, swap-2-2"
146,P-n76-k5,2311.2145742211364,631,0.01,"2-opt, exchange, swap-2-2"
147,P-n76-k5,2424.1515244807256,631,0.01,"2-opt, exchange, swap-2-2"
148,A-n32-k5,1831.8210263676588,784,0.0,"2-opt, exchange, swap-2-2"
149,A-n32-k5,1725.880181774913,784,0.01,"2-opt, exchange, swap-2-2"
150,A-n33-k5,1472.6710970415843,661,0.0,"2-opt, exchange, swap-2-2"
151,A-n33-k5,1589.3036801545227,661,0.0,"2-opt, exchange, swap-2-2"
152,A-n33-k6,1542.4450167511561,742,0.0,"2-opt, exchange, swap-2-2"
153,A-n33-k6,1476.1392581703274,742,0.01,"2-opt, exchange, swap-2-2"
154,A-n34-k5,1599.8741286014015,778,0.0,"2-opt, exchange, swap-2-2"
155,A-n34-k5,1602.047690977965,778,0.0,"2-opt, exchange, swap-2-2"
156,A-n36-k5,1824.708565298256,799,0.0,"2-opt, exchange, swap-2-2"
157,A-n36-k5,1671.2641489522516,799,0.0,"2-opt, exchange, swap-2-2"
158,A-n37-k5,1673.9269004466125,669,0.0,"2-opt, exchange, swap-2-2"
159,A-n37-k5,1674.6019748501672,669,0.0,"2-opt, exchange, swap-2-2"
160,A-n37-k6,1937.907525377226,949,0.0,"2-opt, exchange, swap-2-2"
161,A-n37-k6,1909.8122238007932,949,0.0,"2-opt, exchange, swap-2-2"
162,A-n38-k5,1815.971155750989,730,0.0,"2-opt, exchange, swap-2-2"
163,A-n38-k5,1663.4561523174002,730,0.0,"2-opt, exchange, swap-2-2"
164,A-n39-k5,1835.9679981186814,822,0.01,"2-opt, exchange, swap-2-2"
165,A-n39-k5,1951.0407579751327,822,0.0,"2-opt, exchange, swap-2-2"
166,A-n39-k6,2031.453707891124,831,0.01,"2-opt, exchange, swap-2-2"
167,A-n39-k6,1905.4858328401556,831,0.01,"2-opt, exchange, swap-2-2"
168,A-n44-k6,2275.5171821861286,937,0.0,"2-opt, exchange, swap-2-2"
169,A-n44-k6,2215.2262936063157,937,0.01,"2-opt, exchange, swap-2-2"
170,A-n45-k6,2408.654827744188,944,0.0,"2-opt, exchange, swap-2-2"
171,A-n45-k6,2402.531276936972,944,0.0,"2-opt, exchange, swap-2-2"
172,A-n45-k7,2373.400296805633,1146,0.0,"2-opt, exchange, swap-2-2"
173,A-n45-k7,2393.7270684614787,1146,0.01,"2-opt, exchange, swap-2-2"
174,A-n46-k7,2433.3638309603493,914,0.01,"2-opt, exchange, swap-2-2"
175,A-n46-k7,2243.9264371123068,914,0.01,"2-opt, exchange, swap-2-2"
176,A-n48-k7,2598.9777958697555,1073,0.01,"2-opt, exchange, swap-2-2"
177,A-n48-k7,2522.622702344875,1073,0.01,"2-opt, exchange, swap-2-2"
178,A-n53-k7,2641.9714850725627,1010,0.01,"2-opt, exchange, swap-2-2"
179,A-n53-k7,2808.7551718173586,1010,0.01,"2-opt, exchange, swap-2-2"
180,A-n54-k7,3007.526828699939,1167,0.0,"2-opt, exchange, swap-2-2"
181,A-n54-k7,2883.405865636916,1167,0.0,"2-opt, exchange, swap-2-2"
182,A-n55-k9,2867.091655499932,1073,0.01,"2-opt, exchange, swap-2-2"
183,A-n55-k9,2817.96995417197,1073,0.01,"2-opt, exchange, swap-2-2"
184,A-n60-k9,3238.375346787542,1408,0.01,"2-opt, exchange, swap-2-2"
185,A-n60-k9,3359.359558192938,1408,0.01,"2-opt, exchange, swap-2-2"
186,A-n61-k9,2736.6819495338127,1035,0.01,"2-opt, exchange, swap-2-2"
187,A-n61-k9,2646.6988521516655,1035,0.01,"2-opt, exchange, swap-2-2"
188,A-n62-k8,3509.8395328594515,1290,0.01,"2-opt, exchange, swap-2-2"
189,A-n62-k8,3515.398361964987,1290,0.01,"2-opt, exchange, swap-2-2"
190,A-n63-k10,3220.595562596767,1315,0.01,"2-opt, exchange, swap-2-2"
191,A-n63-k10,3330.366900804381,1315,0.01,"2-opt, exchange, swap-2-2"
192,A-n63-k9,3869.7535898534247,1634,0.01,"2-opt, exchange, swap-2-2"
193,A-n63-k9,3886.3446090790467,1634,0.01,"2-opt, exchange, swap-2-2"
194,A-n64-k9,3187.4887054892024,1402,0.01,"2-opt, exchange, swap-2-2"
195,A-n64-k9,3388.634665726103,1402,0.01,"2-opt, exchange, swap-2-2"
196,A-n65-k9,3501.6621662458674,1177,0.01,"2-opt, exchange, swap-2-2"
197,A-n65-k9,3401.360090040068,1177,0.01,"2-opt, exchange, swap-2-2"
198,A-n69-k9,3610.0728607803267,1168,0.01,"2-opt, exchange, swap-2-2"
199,A-n69-k9,3416.690206680787,1168,0.01,"2-opt, exchange, swap-2-2"
200,A-n80-k10,4722.697445363162,1764,0.01,"2-opt, exchange, swap-2-2"
201,A-n80-k10,4537.554931447284,1764,0.01,"2-opt, exchange, swap-2-2"
202,B-n31-k5,1218.5370180674554,672,0.0,"2-opt, exchange, swap-2-2"
203,B-n31-k5,1138.5161790029183,672,0.0,"2-opt, exchange, swap-2-2"
204,B-n34-k5,1449.4638958478176,788,0.0,"2-opt, exchange, swap-2-2"
205,B-n34-k5,1472.5027603678245,788,0.0,"2-opt, exchange, swap-2-2"
206,B-n35-k5,2151.8070621203055,955,0.0,"2-opt, exchange, swap-2-2"
207,B-n35-k5,2035.3563670087494,955,0.0,"2-opt, exchange, swap-2-2"
208,B-n38-k6,1775.3279059305253,805,0.0,"2-opt, exchange, swap-2-2"
209,B-n38-k6,1826.1196439461942,805,0.0,"2-opt, exchange, swap-2-2"
210,B-n39-k5,1822.3080909970802,549,0.0,"2-opt, exchange, swap-2-2"
211,B-n39-k5,1706.9197101543118,549,0.0,"2-opt, exchange, swap-2-2"
212,B-n41-k6,2054.103891965541,829,0.0,"2-opt, exchange, swap-2-2"
213,B-n41-k6,1949.0854445834748,829,0.01,"2-opt, exchange, swap-2-2"
214,B-n43-k6,1824.0510247365285,742,0.0,"2-opt, exchange, swap-2-2"
215,B-n43-k6,1784.3749778312226,742,0.01,"2-opt, exchange, swap-2-2"
216,B-n44-k7,2109.6249867356764,909,0.01,"2-opt, exchange, swap-2-2"
217,B-n44-k7,2235.7546235183418,909,0.0,"2-opt, exchange, swap-2-2"
218,B-n45-k5,2285.709847527668,751,0.0,"2-opt, exchange, swap-2-2"
219,B-n45-k5,2096.1628921934025,751,0.0,"2-opt, exchange, swap-2-2"
220,B-n45-k6,1555.640263687083,678,0.0,"2-opt, exchange, swap-2-2"
221,B-n45-k6,1505.7263721316233,678,0.0,"2-opt, exchange, swap-2-2"
222,B-n50-k7,2367.2709708521675,741,0.01,"2-opt, exchange, swap-2-2"
223,B-n50-k7,2400.342427496438,741,0.0,"2-opt, exchange, swap-2-2"
224,B-n50-k8,2490.959104313212,1313,0.01,"2-opt, exchange, swap-2-2"
225,B-n50-k8,2511.5592137665626,1313,0.01,"2-opt, exchange, swap-2-2"
226,B-n51-k7,2918.2004755401376,1032,0.01,"2-opt, exchange, swap-2-2"
227,B-n51-k7,3110.810942529787,1032,0.01,"2-opt, exchange, swap-2-2"
228,B-n52-k7,2534.950629614535,747,0.0,"2-opt, exchange, swap-2-2"
229,B-n52-k7,2572.7462915727197,747,0.01,"2-opt, exchange, swap-2-2"
230,B-n56-k7,2664.8405902080053,707,0.0,"2-opt, exchange, swap-2-2"
231,B-n56-k7,2332.758758506965,707,0.0,"2-opt, exchange, swap-2-2"
232,B-n57-k7,3039.627719226149,1153,0.01,"2-opt, exchange, swap-2-2"
233,B-n57-k7,3441.559713873886,1153,0.01,"2-opt, exchange, swap-2-2"
234,B-n57-k9,3130.6204727656423,1598,0.01,"2-opt, exchange, swap-2-2"
235,B-n57-k9,3185.514282016175,1598,0.01,"2-opt, exchange, swap-2-2"
236,B-n63-k10,3705.582219683382,1537,0.01,"2-opt, exchange, swap-2-2"
237,B-n63-k10,3734.3482821282128,1537,0.01,"2-opt, exchange, swap-2-2"
238,B-n64-k9,2844.4680309417545,861,0.01,"2-opt, exchange, swap-2-2"
239,B-n64-k9,2981.438806719497,861,0.01,"2-opt, exchange, swap-2-2"
240,B-n66-k9,3412.6609111506123,1374,0.01,"2-opt, exchange, swap-2-2"
241,B-n66-k9,3052.519854503525,1374,0.01,"2-opt, exchange, swap-2-2"
242,B-n67-k10,3153.8261656057525,1033,0.01,"2-opt, exchange, swap-2-2"
243,B-n67-k10,3154.197941168027,1033,0.01,"2-opt, exchange, swap-2-2"
244,B-n68-k9,3532.6681808599183,1304,0.01,"2-opt, exchange, swap-2-2"
245,B-n68-k9,3489.6746190835065,1304,0.01,"2-opt, exchange, swap-2-2"
246,B-n78-k10,4080.6272467278245,1266,0.01,"2-opt, exchange, swap-2-2"
247,B-n78-k10,3726.95127815139,1266,0.01,"2-opt, exchange, swap-2-2"
248,P-n101-k4,3138.6078455819684,681,0.01,"2-opt, exchange, swap-2-2"
249,P-n101-k4,3230.0264056516476,681,0.01,"2-opt, exchange, swap-2-2"
250,P-n16-k8,517.309242587016,435,0.0,"2-opt, exchange, swap-2-2"
251,P-n16-k8,500.2935552682367,435,0.0,"2-opt, exchange, swap-2-2"
252,P-n19-k2,402.3470033328956,212,0.0,"2-opt, exchange, swap-2-2"
253,P-n19-k2,371.8463306835009,212,0.0,"2-opt, exchange, swap-2-2"
254, P-n20-k2,401.1462255534489,220,0.0,"2-opt, exchange, swap-2-2"
255, P-n20-k2,389.78940330128546,220,0.0,"2-opt, exchange, swap-2-2"
256,P-n21-k2,428.4213932829355,211,0.0,"2-opt, exchange, swap-2-2"
257,P-n21-k2,421.56176398344,211,0.0,"2-opt, exchange, swap-2-2"
258,P-n22-k2,449.2755626043687,216,0.0,"2-opt, exchange, swap-2-2"
259,P-n22-k2,448.4099401076096,216,0.0,"2-opt, exchange, swap-2-2"
260,P-n22-k8,692.1935310869262,603,0.0,"2-opt, exchange, swap-2-2"
261,P-n22-k8,791.0595095666454,603,0.0,"2-opt, exchange, swap-2-2"
262,P-n23-k8,667.7790295036149,554,0.0,"2-opt, exchange, swap-2-2"
263,P-n23-k8,695.2364565767397,554,0.0,"2-opt, exchange, swap-2-2"
264,P-n40-k5.vrp,1176.4375471231356,458,0.0,"2-opt, exchange, swap-2-2"
265,P-n40-k5.vrp,1157.5457265836549,458,0.0,"2-opt, exchange, swap-2-2"
266,P-n45-k5,1364.039253612214,510,0.0,"2-opt, exchange, swap-2-2"
267,P-n45-k5,1298.3257577219547,510,0.0,"2-opt, exchange, swap-2-2"
268,P-n50-k10,1488.0236318730738,696,0.01,"2-opt, exchange, swap-2-2"
269,P-n50-k10,1563.3788040952422,696,0.01,"2-opt, exchange, swap-2-2"
270, P-n50-k7,1467.9475821988478,554,0.0,"2-opt, exchange, swap-2-2"
271, P-n50-k7,1461.219155312397,554,0.01,"2-opt, exchange, swap-2-2"
272,P-n50-k8,1474.4652087586976,649,0.01,"2-opt, exchange, swap-2-2"
273,P-n50-k8,1477.5845262825026,649,0.01,"2-opt, exchange, swap-2-2"
274,P-n51-k10,1627.3914657906487,745,0.01,"2-opt, exchange, swap-2-2"
275,P-n51-k10,1634.492431056309,745,0.01,"2-opt, exchange, swap-2-2"
276,P-n55-k10,1673.8744329431631,669,0.03,"2-opt, exchange, swap-2-2"
277,P-n55-k10,1640.3474027209922,669,0.01,"2-opt, exchange, swap-2-2"
278,P-n55-k15,1743.0147821012479,856,0.01,"2-opt, exchange, swap-2-2"
279,P-n55-k15,1677.446278160106,856,0.01,"2-opt, exchange, swap-2-2"
280,P-n55-k7,1561.1589996475327,524,0.0,"2-opt, exchange, swap-2-2"
281,P-n55-k7,1649.183489165396,524,0.01,"2-opt, exchange, swap-2-2"
282,P-n55-k8,1623.2857790510277,576,0.01,"2-opt, exchange, swap-2-2"
283,P-n55-k8,1571.4202985841903,576,0.01,"2-opt, exchange, swap-2-2"
284,P-n60-k10,1897.659169175768,706,0.01,"2-opt, exchange, swap-2-2"
285,P-n60-k10,1849.227970220785,706,0.01,"2-opt, exchange, swap-2-2"
286,P-n60-k15,1997.3523141145322,905,0.01,"2-opt, exchange, swap-2-2"
287,P-n60-k15,1959.8738798423667,905,0.01,"2-opt, exchange, swap-2-2"
288,P-n65-k10,2091.5717211341907,792,0.01,"2-opt, exchange, swap-2-2"
289,P-n65-k10,2152.507123413805,792,0.01,"2-opt, exchange, swap-2-2"
290,P-n70-k10,2255.585699182973,834,0.01,"2-opt, exchange, swap-2-2"
291,P-n70-k10,2220.2013325473645,834,0.01,"2-opt, exchange, swap-2-2"
292,P-n76-k4,2233.78412133407,589,0.0,"2-opt, exchange, swap-2-2"
293,P-n76-k4,2396.3567930595955,589,0.01,"2-opt, exchange, swap-2-2"
294,P-n76-k5,2310.777439594947,631,0.01,"2-opt, exchange, swap-2-2"
295,P-n76-k5,2395.9546108763666,631,0.01,"2-opt, exchange, swap-2-2"
